DATE,CL1,CL4,MVOLNU,AAA_Yield,BAA_Yield,ICJ,VIX,BDI,GSCI,SPYDPS,SPY,BM,SP_LAST,SP_LOW,SP_HIGH,SP_OPEN,PE,SPX_12MEPS,USGG10YR,USGG3M,USGG6M,SIM
07/07/1999,19.77,19.77,#N/A,7.54,8,#N/A,20.35,957,161.9962,1.6199,139.586,4.9099,1395.86,1384.99,1395.86,1388.12,30.1492,41.92,5.892,4.664,4.717,0.769230769
08/07/1999,19.71,19.71,#N/A,7.48,7.96,#N/A,20.24,976,162.1881,1.6199,139.442,4.9017,1394.42,1386.67,1403.13,1395.86,30.0992,41.94,5.826,4.664,4.716,0.761538462
09/07/1999,19.94,19.94,#N/A,7.48,7.95,#N/A,17.96,986,162.7832,1.6199,140.328,4.9329,1403.28,1394.42,1403.28,1394.42,30.2903,41.94,5.826,4.683,4.725,0.753846154
12/07/1999,19.91,19.91,#N/A,7.39,7.86,#N/A,19.73,986,162.9245,1.6199,139.91,4.9209,1399.1,1394.7,1407.04,1403.28,30.2169,41.92,5.726,4.703,4.714,0.730769231
13/07/1999,20.15,20.15,#N/A,7.37,7.85,#N/A,19.95,984,163.9556,1.6199,139.356,4.8995,1393.56,1386.84,1399.1,1399.1,30.0854,41.94,5.705,4.694,4.708,0.723076923
14/07/1999,19.92,19.92,#N/A,7.39,7.87,#N/A,19.71,985,163.6714,1.6199,139.817,4.9153,1398.17,1386.54,1400.1,1393.56,30.1842,41.94,5.732,4.693,4.687,0.715384615
15/07/1999,20.16,20.16,#N/A,7.39,7.87,#N/A,18.68,988,165.2303,1.6199,140.962,4.9574,1409.62,1398.17,1409.72,1398.17,30.4428,41.92,5.724,4.703,4.676,0.707692308
16/07/1999,20.62,20.62,#N/A,7.37,7.85,#N/A,17.42,987,165.8748,1.6199,141.878,4.9907,1418.78,1406.99,1418.82,1409.62,30.6479,41.91,5.667,4.659,4.642,0.7
19/07/1999,20.44,20.44,#N/A,7.37,7.85,#N/A,19.07,988,166.0452,1.6199,140.765,4.9515,1407.65,1404.6,1420.14,1418.78,30.4033,41.92,5.662,4.607,4.652,0.676923077
20/07/1999,19.37,19.37,#N/A,7.37,7.84,#N/A,21.79,983,162.8304,1.6199,137.71,4.8443,1377.1,1375.18,1407.65,1407.65,29.7466,41.92,5.633,4.613,4.655,0.669230769
21/07/1999,19.65,19.65,#N/A,7.43,7.9,#N/A,21.46,978,163.4858,1.6199,137.929,4.8505,1379.29,1372.64,1386.59,1377.1,29.7852,41.93,5.656,4.56,4.655,0.661538462
22/07/1999,19.94,19.94,#N/A,7.49,7.96,#N/A,23.05,973,165.9137,1.6199,136.097,4.804,1360.97,1354.02,1379.29,1379.29,29.4582,41.78,5.779,4.601,4.665,0.653846154
23/07/1999,20.63,20.63,#N/A,7.56,8.02,#N/A,23.32,973,170.4179,1.6199,135.694,4.7913,1356.94,1349.91,1367.48,1360.97,29.381,41.77,5.835,4.662,4.706,0.646153846
26/07/1999,20.52,20.52,#N/A,7.57,8.02,#N/A,24.98,974,169.3436,1.6199,134.776,4.7615,1347.76,1346.11,1358.57,1356.94,29.1991,41.74,5.842,4.703,4.759,0.623076923
27/07/1999,20.38,20.38,#N/A,7.54,7.99,#N/A,23.23,979,168.0005,1.6199,136.284,4.8165,1362.84,1347.75,1368.77,1347.75,29.5347,41.73,5.807,4.706,4.762,0.615384615
28/07/1999,20.54,20.54,#N/A,7.54,7.99,#N/A,22.85,987,168.806,1.6199,136.54,4.8236,1365.4,1355.54,1370.53,1362.84,29.5717,41.75,5.795,4.695,4.794,0.607692308
29/07/1999,20.97,20.97,#N/A,7.61,8.08,#N/A,24.52,996,170.6022,1.6199,134.103,4.7375,1341.03,1332.82,1365.4,1365.4,29.0389,41.7,5.872,4.716,4.825,0.6
30/07/1999,20.53,20.53,#N/A,7.65,8.11,#N/A,24.64,1003,169.1718,1.6199,132.872,4.6903,1328.72,1328.49,1350.92,1341.03,28.777,41.7,5.903,4.745,4.844,0.592307692
02/08/1999,20.45,20.45,#N/A,7.65,8.11,#N/A,25.59,1013,171.2025,1.6199,132.805,4.6863,1328.05,1325.18,1344.73,1328.72,28.7175,41.76,5.916,4.786,4.918,0.569230769
03/08/1999,20.3,20.3,#N/A,7.67,8.14,#N/A,26.27,1019,170.9188,1.6199,132.218,4.6666,1322.18,1314.94,1336.06,1328.05,28.5956,41.75,5.957,4.821,4.994,0.561538462
04/08/1999,20.44,20.44,#N/A,7.66,8.12,#N/A,27.4,1021,172.9385,1.6199,130.533,4.6078,1305.33,1304.54,1330.09,1322.18,28.2363,41.75,5.938,4.758,4.972,0.553846154
05/08/1999,20.56,20.56,#N/A,7.61,8.07,#N/A,27.01,1025,173.634,1.6199,131.371,4.6402,1313.71,1287.3,1313.71,1305.33,28.4357,41.72,5.86,4.705,4.929,0.546153846
06/08/1999,20.88,20.88,#N/A,7.75,8.21,#N/A,26.6,1033,175.7046,1.6199,130.029,4.5914,1300.29,1293.18,1316.75,1313.71,28.1357,41.74,6.038,4.797,5.044,0.538461538
09/08/1999,21.27,21.27,#N/A,7.81,8.27,#N/A,27.66,1041,177.6851,1.6199,129.78,4.5801,1297.8,1295.93,1306.71,1300.29,28.086,41.74,6.129,4.89,5.128,0.515384615
10/08/1999,21.3,21.3,#N/A,7.83,8.29,#N/A,28.45,1045,178.3528,1.6199,128.143,4.5228,1281.43,1267.73,1298.78,1297.8,27.7337,41.73,6.149,4.923,5.135,0.507692308
11/08/1999,21.52,21.52,#N/A,7.8,8.26,#N/A,25.39,1049,178.7468,1.6199,130.193,4.5926,1301.93,1281.43,1301.93,1281.43,28.1625,41.75,6.092,4.87,5.071,0.5
12/08/1999,21.48,21.48,#N/A,7.84,8.3,#N/A,25.03,1056,177.5596,1.6199,129.816,4.5774,1298.16,1298.06,1313.61,1301.93,28.0695,41.77,6.082,4.755,5.07,0.492307692
13/08/1999,21.67,21.67,#N/A,7.77,8.24,#N/A,22.31,1058,178.9288,1.6199,132.768,4.6827,1327.68,1298.16,1327.71,1298.16,28.7033,41.78,5.979,4.712,5.058,0.484615385
16/08/1999,21.36,21.36,#N/A,7.73,8.19,#N/A,23.07,1061,178.234,1.6199,133.077,4.6911,1330.77,1320.79,1331.1,1327.68,28.7785,41.76,5.964,4.732,5.078,0.461538462
17/08/1999,21.74,21.74,#N/A,7.66,8.13,#N/A,21.67,1064,179.9193,1.6199,134.416,4.7369,1344.16,1328.76,1344.16,1330.77,29.0594,41.77,5.881,4.821,5.125,0.453846154
18/08/1999,21.52,21.52,#N/A,7.64,8.12,#N/A,23.3,1066,179.4227,1.6199,133.284,4.6962,1332.84,1332.07,1344.16,1344.16,28.8092,41.78,5.875,4.768,5.06,0.446153846
19/08/1999,21.77,21.77,#N/A,7.66,8.13,#N/A,24.39,1066,181.1127,1.6199,132.359,4.6656,1323.59,1315.37,1332.84,1332.84,28.622,41.76,5.895,4.747,5.06,0.438461538
20/08/1999,21.65,21.65,#N/A,7.63,8.11,#N/A,22.95,1065,180.9302,1.6199,133.661,4.7142,1336.61,1323.59,1336.61,1323.59,28.9209,41.74,5.876,4.828,5.09,0.430769231
23/08/1999,21.84,21.84,#N/A,7.63,8.1,#N/A,22.55,1061,181.3968,1.6199,136.022,4.7973,1360.22,1336.61,1360.24,1336.61,29.4307,41.74,5.889,4.9,5.132,0.407692308
24/08/1999,21.47,21.47,#N/A,7.63,8.1,#N/A,22.4,1053,179.8406,1.6199,136.35,4.8088,1363.5,1353.74,1373.32,1360.22,29.5009,41.74,5.816,4.968,5.093,0.4
25/08/1999,20.58,20.58,#N/A,7.51,8,#N/A,20.96,1044,176.4369,1.6199,138.179,4.8711,1381.79,1359.18,1382.75,1363.5,29.883,41.76,5.719,4.915,5.028,0.392307692
26/08/1999,20.95,20.95,#N/A,7.53,8.02,#N/A,21.21,1041,177.3475,1.6199,136.201,4.8009,1362.01,1361.62,1381.79,1381.79,29.4513,41.77,5.768,4.925,5.06,0.384615385
27/08/1999,21.27,21.27,#N/A,7.61,8.09,#N/A,21.83,1041,178.1165,1.6199,134.827,4.7531,1348.27,1347.35,1365.63,1362.01,29.1508,41.77,5.864,4.985,5.1,0.376923077
30/08/1999,22.01,22.01,#N/A,7.7,8.18,#N/A,24.63,#N/A,180.7356,1.6199,132.402,4.6698,1324.02,1322.77,1350.58,1348.27,28.644,41.75,5.955,4.984,5.164,0.353846154
31/08/1999,22.11,22.11,#N/A,7.72,8.21,#N/A,24.45,1038,181.6245,1.6199,132.041,4.6553,1320.41,1306.91,1333.28,1324.02,28.5116,41.83,5.97,4.967,5.211,0.346153846
01/09/1999,21.99,21.99,#N/A,7.73,8.22,#N/A,22.93,1039,181.2474,1.6199,133.107,4.6935,1331.07,1320.31,1331.18,1320.41,28.7478,41.83,5.976,4.935,5.189,0.338461538
02/09/1999,21.49,21.49,#N/A,7.78,8.27,#N/A,24.53,1038,178.245,1.6199,131.911,4.651,1319.11,1304.8,1331.07,1331.07,28.4811,41.84,6.008,4.913,5.188,0.330769231
03/09/1999,22,22,#N/A,7.69,8.17,#N/A,20.98,1039,180.5009,1.6199,135.724,4.7826,1357.24,1319.11,1357.75,1319.11,29.2859,41.88,5.888,4.911,5.132,0.323076923
07/09/1999,22.61,22.61,#N/A,7.73,8.21,#N/A,23.44,1051,184.8741,1.6199,135.045,4.7586,1350.45,1349.59,1361.39,1357.24,29.1432,41.85,5.938,4.806,5.13,0.292307692
08/09/1999,22.66,22.66,#N/A,7.71,8.2,#N/A,23.82,1066,184.5108,1.6199,134.415,4.7365,1344.15,1337.36,1355.2,1350.45,29.0074,41.85,5.926,4.807,5.146,0.284615385
09/09/1999,23.2,23.2,#N/A,7.74,8.23,#N/A,23.01,1086,187.8046,1.6199,134.766,4.7476,1347.66,1333.91,1347.66,1344.15,29.0763,41.86,5.964,4.807,5.135,0.276923077
10/09/1999,23.55,23.55,#N/A,7.68,8.16,#N/A,22.03,1107,189.1533,1.6199,135.166,4.7611,1351.66,1346.2,1357.62,1347.66,29.1587,41.87,5.898,4.732,5.09,0.269230769
13/09/1999,24.21,24.21,#N/A,7.7,8.19,#N/A,22.89,1124,190.307,1.6199,134.413,4.7354,1344.13,1341.7,1351.66,1351.66,29.0112,41.84,5.898,4.752,5.11,0.246153846
14/09/1999,23.86,23.86,#N/A,7.72,8.21,#N/A,23.77,1143,188.3767,1.6199,133.629,4.7064,1336.29,1330.6,1344.13,1344.13,28.8347,41.85,5.959,4.79,5.114,0.238461538
15/09/1999,24.13,24.13,#N/A,7.7,8.19,#N/A,24.56,1161,187.6287,1.6199,131.797,4.6436,1317.97,1317.97,1347.41,1336.29,28.4489,41.84,5.919,4.727,5.071,0.230769231
16/09/1999,24.51,24.51,#N/A,7.66,8.16,#N/A,25.25,1182,187.796,1.6199,131.848,4.6449,1318.48,1299.95,1322.51,1317.97,28.4574,41.84,5.898,4.684,5.038,0.223076923
17/09/1999,24.72,24.72,#N/A,7.64,8.15,#N/A,23.3,1190,188.7677,1.4889,133.542,4.7053,1335.42,1318.48,1337.54,1318.48,28.8279,41.84,5.871,4.651,5.058,0.215384615
20/09/1999,24.29,24.29,#N/A,7.65,8.19,#N/A,24.03,1197,186.9221,1.4889,133.553,4.7147,1335.53,1330.62,1338.55,1335.42,28.9318,41.65,5.906,4.672,5.078,0.192307692
21/09/1999,24.46,24.46,#N/A,7.68,8.21,#N/A,25.65,1205,186.5192,1.4889,130.758,4.6137,1307.58,1302.06,1335.52,1335.52,28.3112,41.67,5.925,4.79,5.06,0.184615385
22/09/1999,24.12,24.12,#N/A,7.67,8.2,#N/A,25.19,1211,187.3562,1.4889,131.051,4.6194,1310.51,1297.81,1316.2,1307.58,28.3454,41.71,5.908,4.8,5.06,0.176923077
23/09/1999,24.87,24.87,#N/A,7.62,8.2,#N/A,27.84,1213,191.7567,1.4889,128.041,4.5148,1280.41,1277.3,1315.31,1310.51,27.7039,41.7,5.791,4.82,5.006,0.169230769
24/09/1999,24.76,24.76,#N/A,7.55,8.16,#N/A,27.79,1212,191.842,1.4889,127.736,4.4965,1277.36,1263.79,1281.21,1280.41,27.5685,41.83,5.773,4.776,5.004,0.161538462
27/09/1999,24.61,24.61,#N/A,7.61,8.21,#N/A,26.4,1216,192.4688,1.4889,128.331,4.5057,1283.31,1277.36,1295.07,1277.36,27.6456,41.89,5.82,4.796,5.004,0.138461538
28/09/1999,24.33,24.33,#N/A,7.65,8.24,#N/A,26.06,1217,192.2871,1.4889,128.22,4.4963,1282.2,1256.29,1285.39,1283.31,27.5956,41.93,5.906,4.863,4.976,0.130769231
29/09/1999,24.69,24.69,#N/A,7.71,8.28,#N/A,26.49,1223,192.9837,1.4889,126.837,4.451,1268.37,1268.16,1289.16,1282.2,27.3262,41.89,5.957,4.82,4.954,0.123076923
30/09/1999,24.51,24.51,#N/A,7.68,8.2,#N/A,25.41,1243,191.063,1.4889,128.271,4.4555,1282.71,1268.37,1291.32,1268.37,26.9662,44.19,5.877,4.851,4.953,0.115384615
01/10/1999,24.54,24.54,#N/A,7.72,8.26,#N/A,24.93,1257,191.0734,1.4889,128.281,4.4536,1282.81,1265.86,1283.19,1282.71,26.9572,44.22,5.974,4.859,4.994,0.107692308
04/10/1999,23.76,23.76,#N/A,7.66,8.23,#N/A,24.46,1263,187.3916,1.4889,130.46,4.5611,1304.6,1282.81,1304.6,1282.81,27.3243,44.39,5.931,4.828,4.993,0.084615385
05/10/1999,23.45,23.45,#N/A,7.73,8.29,#N/A,24.79,1267,185.6889,1.4889,130.135,4.5478,1301.35,1286.44,1316.43,1304.6,27.2445,44.41,6.033,4.839,5.114,0.076923077
06/10/1999,23.27,23.27,#N/A,7.72,8.28,#N/A,22.06,1271,185.011,1.4889,132.54,4.6288,1325.4,1301.35,1325.46,1301.35,27.7276,44.44,6.039,4.807,5.082,0.069230769
07/10/1999,22.45,22.45,#N/A,7.73,8.29,#N/A,23.58,1280,182.0421,1.4889,131.764,4.6011,1317.64,1314.13,1328.03,1325.4,27.5619,44.44,6.039,4.807,5.102,0.061538462
08/10/1999,20.9,20.9,#N/A,7.73,8.3,#N/A,20.49,1294,175.8071,1.4889,133.602,4.6641,1336.02,1311.72,1336.57,1317.64,27.9388,44.45,6.033,4.794,5.089,0.053846154
11/10/1999,21.27,21.27,#N/A,#N/A,#N/A,#N/A,20.63,1301,178.077,1.4889,133.521,4.6723,1335.21,1332.96,1339.23,1336.02,27.9105,44.42,#N/A,#N/A,#N/A,0.030769231
12/10/1999,22.3,22.3,#N/A,7.77,8.35,#N/A,22.84,1308,184.3084,1.4889,131.304,4.597,1313.04,1311.8,1335.77,1335.21,27.4683,44.38,6.048,4.823,5.109,0.023076923
13/10/1999,23.06,23.06,#N/A,7.81,8.41,#N/A,25.96,1324,187.727,1.4889,128.555,4.5026,1285.55,1282.8,1313.04,1313.04,26.8946,44.38,6.108,4.987,5.146,0.015384615
14/10/1999,22.45,22.45,#N/A,7.84,8.45,#N/A,26.05,1342,184.4114,1.4889,128.342,4.4929,1283.42,1267.75,1289.59,1285.55,26.8394,44.4,6.17,5.028,5.156,0.007692308
15/10/1999,22.82,22.82,#N/A,7.79,8.4,#N/A,28.75,1362,186.5373,1.4889,124.741,4.3676,1247.41,1245.39,1283.42,1283.42,26.0909,44.39,6.067,5.047,5.154,0
18/10/1999,22.53,22.53,#N/A,7.82,8.43,#N/A,28.19,1374,185.8949,1.4889,125.413,4.3921,1254.13,1233.66,1254.13,1247.41,26.2137,44.43,6.144,5.098,5.206,0
19/10/1999,22.22,22.22,#N/A,7.86,8.43,#N/A,26.56,1385,185.5446,1.4889,126.132,4.4158,1261.32,1254.13,1279.3,1254.13,26.3553,44.45,6.179,5.134,5.232,0
20/10/1999,22.2,22.2,#N/A,7.85,8.43,#N/A,23.9,1397,185.0867,1.4889,128.943,4.5124,1289.43,1261.32,1289.44,1261.32,26.9317,44.47,6.173,5.133,5.232,0
21/10/1999,22.61,22.61,#N/A,7.87,8.47,#N/A,24.02,1406,185.6019,1.4889,128.361,4.491,1283.61,1265.61,1289.43,1289.43,26.8041,44.48,6.19,5.122,5.263,0
22/10/1999,23.45,23.45,#N/A,7.86,8.46,#N/A,21.64,1404,188.988,1.4889,130.165,4.556,1301.65,1283.61,1308.89,1283.61,27.1917,44.46,6.194,5.047,5.271,0
25/10/1999,23.35,23.35,#N/A,7.89,8.47,#N/A,23.6,1399,188.3975,1.4889,129.363,4.5281,1293.63,1286.08,1301.83,1301.65,27.0254,44.46,6.205,5.015,5.324,0
26/10/1999,23.19,23.19,#N/A,7.91,8.48,#N/A,24.26,1390,187.2094,1.4889,128.191,4.4821,1281.91,1281.86,1303.44,1293.63,26.7654,44.5,6.238,5.134,5.339,0
27/10/1999,22.92,22.92,#N/A,7.86,8.45,#N/A,24.2,1380,186.5218,1.4889,129.671,4.5381,1296.71,1280.48,1299.39,1281.91,27.075,44.53,6.201,5.133,5.328,0
28/10/1999,21.68,21.68,#N/A,7.79,8.38,#N/A,21.34,1368,180.911,1.4889,134.244,4.6972,1342.44,1296.71,1342.47,1296.71,28.029,44.53,6.121,5.111,5.295,0
29/10/1999,21.75,21.75,#N/A,7.68,8.3,#N/A,22.2,1351,181.3902,1.4889,136.293,4.7642,1362.93,1342.44,1373.22,1342.44,28.4199,44.57,6.024,5.088,5.271,0
01/11/1999,22.51,22.51,#N/A,7.71,8.33,#N/A,22.09,1334,183.5998,1.4889,135.412,4.7137,1354.12,1353.92,1367.37,1362.93,28.1566,44.76,6.048,5.119,5.313,0
02/11/1999,22.39,22.39,#N/A,7.66,8.3,#N/A,23.1,1320,182.7891,1.4889,134.774,4.6909,1347.74,1346.49,1369.44,1354.12,28.0242,44.76,6.018,5.109,5.307,0
03/11/1999,22.56,22.56,#N/A,7.65,8.28,#N/A,23.16,1313,184.2459,1.4889,135.493,4.7138,1354.93,1347.74,1360.44,1347.74,28.1596,44.78,5.994,5.088,5.317,0
04/11/1999,23.14,23.14,#N/A,7.6,8.23,#N/A,23,1301,185.9317,1.4889,136.264,4.7397,1362.64,1354.93,1369.4,1354.93,28.3281,44.77,5.958,5.066,5.327,0
05/11/1999,23,23,#N/A,7.56,8.19,#N/A,21.66,1296,185.7394,1.4889,137.023,4.7663,1370.23,1362.64,1387.49,1362.64,28.4774,44.79,5.926,5.116,5.325,0
08/11/1999,23.27,23.27,#N/A,7.58,8.2,#N/A,21.87,1297,186.2874,1.4889,137.701,4.7951,1377.01,1363.73,1380.78,1370.23,28.6333,44.76,5.937,5.157,5.345,0
09/11/1999,24.03,24.03,#N/A,7.56,8.13,#N/A,22.7,1301,189.6735,1.4889,136.528,4.7563,1365.28,1361.45,1383.81,1377.01,28.4025,44.74,5.956,5.186,5.359,0
10/11/1999,24.47,24.47,#N/A,7.58,8.13,#N/A,22.26,1311,191.7465,1.4889,137.346,4.7849,1373.46,1360.19,1379.26,1365.28,28.5741,44.74,5.977,5.195,5.402,0
11/11/1999,24.33,24.33,#N/A,#N/A,#N/A,#N/A,22.07,1325,191.0965,1.4889,138.146,4.8138,1381.46,1372.2,1382.12,1373.46,28.7482,44.73,#N/A,#N/A,#N/A,0
12/11/1999,24.91,24.91,#N/A,7.53,8.06,#N/A,21.65,1335,193.8399,1.4889,139.606,4.8619,1396.06,1367.97,1396.12,1381.46,29.034,44.76,5.928,5.223,5.399,0
15/11/1999,25.13,25.13,#N/A,7.52,8.03,#N/A,22.74,1342,194.9772,1.4889,139.439,4.8598,1394.39,1392.17,1398.59,1396.06,28.9905,44.79,5.92,5.244,5.42,0
16/11/1999,25.7,25.7,#N/A,7.54,8.01,#N/A,20.73,1346,195.8503,1.4889,142.007,4.9449,1420.07,1394.39,1420.36,1394.39,29.5121,44.81,5.958,5.29,5.446,0
17/11/1999,26.6,26.6,#N/A,7.61,8.08,#N/A,20.96,1349,197.4049,1.4889,141.071,4.9136,1410.71,1410.69,1423.55,1420.07,29.3256,44.79,6.033,5.227,5.446,0
18/11/1999,25.8,25.8,#N/A,7.63,8.1,#N/A,19.76,1350,193.9177,1.4889,142.494,4.9618,1424.94,1410.71,1425.27,1410.71,29.6131,44.8,6.052,5.226,5.445,0
19/11/1999,26.56,26.56,#N/A,7.62,8.09,#N/A,19.11,1354,196.5483,1.4889,142.2,4.9523,1422,1417.61,1424.94,1424.94,29.5566,44.79,6.057,5.224,5.432,0
22/11/1999,27.07,27.07,#N/A,7.64,8.12,#N/A,19.98,1356,198.9199,1.4889,142.094,4.9472,1420.94,1412.3,1425.15,1422,29.5247,44.81,6.085,5.223,5.463,0
23/11/1999,26.44,26.44,#N/A,7.64,8.12,#N/A,21,1355,197.0352,1.4889,140.464,4.8867,1404.64,1402.2,1424.1,1420.94,29.1704,44.83,6.078,5.269,5.49,0
24/11/1999,26.87,26.87,#N/A,7.65,8.11,#N/A,20.26,1354,198.3073,1.4889,141.708,4.9302,1417.08,1399.17,1419.71,1404.64,29.4291,44.83,6.078,5.289,5.509,0
29/11/1999,25.96,25.96,#N/A,7.74,8.2,#N/A,23.57,1355,194.7713,1.4889,140.783,4.9017,1407.83,1404.15,1416.62,1416.62,29.2541,44.84,6.207,5.327,5.57,0
30/11/1999,24.59,24.59,#N/A,7.71,8.17,#N/A,24.18,1351,189.6623,1.4889,138.891,4.8417,1388.91,1386.95,1410.59,1407.83,28.809,44.93,6.191,5.301,5.553,0
01/12/1999,25,25,#N/A,7.72,8.18,#N/A,22.23,1344,190.9778,1.4889,139.772,4.8744,1397.72,1387.38,1400.12,1388.91,28.9799,45.05,6.2,5.269,5.564,0
02/12/1999,25.82,25.82,#N/A,7.74,8.19,#N/A,21.77,1342,194.4998,1.3902,140.904,4.9116,1409.04,1397.72,1409.04,1397.72,29.1674,45.13,6.233,5.247,5.574,0
03/12/1999,25.81,25.81,#N/A,7.68,8.13,#N/A,19.32,1341,194.0236,1.3902,143.33,4.9985,1433.3,1409.04,1447.42,1409.04,29.6827,45.12,6.161,5.245,5.528,0
06/12/1999,26.66,26.66,#N/A,7.68,8.12,#N/A,20.58,1341,196.7659,1.3902,142.333,4.9604,1423.33,1418.25,1434.15,1433.3,29.4569,45.15,6.139,5.234,5.528,0
07/12/1999,26.22,26.22,#N/A,7.63,8.08,#N/A,21.09,1344,194.6415,1.3902,140.917,4.9114,1409.17,1409.17,1426.81,1423.33,29.1661,45.15,6.1,5.207,5.542,0
08/12/1999,26.54,26.54,#N/A,7.66,8.1,#N/A,21.25,1349,195.0838,1.3902,140.388,4.9318,1403.88,1403.88,1415.66,1409.17,29.2741,44.8,6.135,5.216,5.553,0
09/12/1999,26.15,26.15,#N/A,7.64,8.09,#N/A,21.19,1356,192.2319,1.3902,140.811,4.9424,1408.11,1391.5,1418.46,1403.88,29.3382,44.84,6.126,5.257,5.574,0
10/12/1999,25.23,25.23,#N/A,7.59,8.03,#N/A,21.48,1360,189.4886,1.3902,141.704,4.9683,1417.04,1405.65,1421.58,1408.11,29.4908,44.89,6.072,5.276,5.582,0
13/12/1999,25.38,25.38,#N/A,7.62,8.06,#N/A,21.72,1360,189.715,1.3902,141.522,4.9595,1415.22,1410.1,1421.58,1417.04,29.4389,44.91,6.1,5.369,5.678,0
14/12/1999,25.73,25.73,#N/A,7.73,8.16,#N/A,23.06,1358,192.1056,1.3902,140.317,4.9226,1403.17,1401.59,1418.3,1415.22,29.2194,44.86,6.216,5.384,5.704,0
15/12/1999,26.36,26.36,#N/A,7.76,8.18,#N/A,22.03,1353,193.9929,1.3902,141.332,4.9613,1413.32,1395.93,1417.34,1403.17,29.449,44.83,6.236,5.331,5.693,0
16/12/1999,26.83,26.83,#N/A,7.82,8.24,#N/A,21.91,1349,197.2235,1.3902,141.878,4.9816,1418.78,1408.35,1422.94,1413.32,29.57,44.82,6.305,5.393,5.756,0
17/12/1999,26.74,26.74,#N/A,7.82,8.23,#N/A,21.35,1343,197.7741,1.3902,142.103,4.989,1421.03,1418.78,1431.77,1418.78,29.6139,44.83,6.283,5.443,5.786,0
20/12/1999,26.54,26.54,#N/A,7.86,8.27,#N/A,23.78,1334,197.7322,1.3902,141.809,4.9915,1418.09,1411.1,1429.16,1421.03,29.6401,44.69,6.354,5.515,5.828,0
21/12/1999,26.26,26.26,#N/A,7.89,8.3,#N/A,22.66,1329,196.503,1.3902,143.343,5.0461,1433.43,1414.8,1436.47,1418.09,29.9645,44.69,6.376,5.583,5.855,0
22/12/1999,25.5,25.5,#N/A,7.89,8.28,#N/A,22.43,1324,193.8112,1.3902,143.613,5.0592,1436.13,1429.05,1440.02,1433.43,30.0425,44.65,6.372,5.519,5.8,0
23/12/1999,25.87,25.87,#N/A,7.91,8.29,#N/A,21.12,1320,195.2361,1.3902,145.834,5.1401,1458.34,1436.13,1461.44,1436.13,30.5229,44.63,6.415,5.453,5.732,0
27/12/1999,26.33,26.33,#N/A,7.88,8.26,#N/A,23.07,#N/A,195.9048,1.3902,145.71,5.1216,1457.1,1450.83,1463.19,1458.34,30.4317,44.68,6.401,5.441,5.763,0.030769231
28/12/1999,26.82,26.82,#N/A,7.9,8.28,#N/A,22.97,#N/A,197.5717,1.3902,145.766,5.1261,1457.66,1452.78,1462.68,1457.09,30.457,44.65,6.413,5.374,5.704,0.038461538
29/12/1999,26.47,26.47,#N/A,7.87,8.24,#N/A,23.09,#N/A,197.2828,1.3902,146.346,5.1463,1463.46,1457.66,1466.1,1457.66,30.5769,44.65,6.384,5.206,5.65,0.046153846
30/12/1999,25.6,25.6,#N/A,7.86,8.23,#N/A,24.76,#N/A,194.5372,1.3902,146.447,5.1514,1464.47,1462.6,1473.1,1463.46,30.6069,44.64,6.366,5.184,5.67,0.053846154
04/01/2000,25.55,25.55,#N/A,7.94,8.21,#N/A,27.01,1320,192.3673,1.3902,139.942,4.734,1399.42,1397.43,1455.22,1455.22,27.863,48.46,6.497,5.447,5.747,0.092307692
05/01/2000,24.91,24.91,#N/A,8.03,8.29,#N/A,26.41,1329,190.5185,1.3902,140.211,4.7456,1402.11,1377.68,1413.27,1399.42,27.9283,48.44,6.594,5.425,5.725,0.1
06/01/2000,24.78,24.78,#N/A,7.96,8.24,#N/A,25.73,1351,190.4214,1.3902,140.345,4.7533,1403.45,1392.02,1411.9,1402.11,27.985,48.39,6.524,5.383,5.649,0.107692308
07/01/2000,24.22,24.22,#N/A,7.94,8.22,#N/A,21.72,1368,188.5528,1.3902,144.147,4.882,1441.47,1400.73,1441.47,1403.45,28.7458,48.39,6.515,5.38,5.646,0.115384615
10/01/2000,24.67,24.67,#N/A,7.96,8.27,#N/A,21.71,1376,189.8289,1.3902,145.76,4.938,1457.6,1441.47,1464.36,1441.47,29.0754,48.37,6.552,5.39,5.656,0.138461538
11/01/2000,25.77,25.77,#N/A,8.01,8.36,#N/A,22.5,1388,193.4622,1.3902,143.856,4.8779,1438.56,1434.42,1458.66,1457.6,28.73,48.32,6.657,5.426,5.65,0.146153846
12/01/2000,26.28,26.28,#N/A,8.04,8.4,#N/A,22.84,1396,195.7564,1.3902,143.225,4.8614,1432.25,1427.08,1442.6,1438.56,28.6255,48.28,6.703,5.446,5.704,0.153846154
13/01/2000,26.69,26.69,#N/A,7.96,8.38,#N/A,21.71,1403,197.1534,1.3902,144.968,4.917,1449.68,1432.25,1454.2,1432.25,28.9506,48.31,6.63,5.403,5.681,0.161538462
14/01/2000,28.02,28.02,#N/A,8,8.42,#N/A,19.66,1404,202.0791,1.3902,146.515,4.9716,1465.15,1449.68,1473,1449.68,29.2739,48.29,6.679,5.4,5.667,0.169230769
18/01/2000,28.85,28.85,#N/A,8.05,8.47,#N/A,21.5,1405,205.861,1.3902,145.514,4.94,1455.14,1451.3,1465.15,1465.15,29.0894,48.26,6.748,5.378,5.676,0.2
